id,symbol,side,pattern,signal,setup,aoi_kind,trend,entry_index,exit_index,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,planned_rr,entry_cash,entry_equity,margin,notional,pnl,pnl_pct,account_pct,margin_return_pct,exit_reason,score
167,NZDUSD=X,short,alexg5|NZDUSD|USD>CHF|bearish|continuation|support|momentum|USD:+0.0023|GBP:+0.0009|EUR:+0.0002|NZD:-0.0018|g:6646:0.60816151:0.60928793:0.60551018,momentum,continuation,support,bearish,6649,6650,2024-10-14 13:00:00+00:00,2024-10-14 14:00:00+00:00,0.6092879329323768,0.6094097905189633,0.6094097905189633,0.6088063053282494,3.9524,1663.7543,1663.7543,16.6375,83187.7157,-16.6375,-0.00019999999999995686,-0.01,-1.0,margin_stop,3.9523809523809526
168,USDJPY=X,short,alexg5|USDJPY|JPY>EUR|bearish|continuation|support|momentum|JPY:+0.0030|GBP:+0.0015|NZD:+0.0010|USD:-0.0001|g:6605:148.90400696:149.31690327:147.83000183,momentum,continuation,support,bearish,6607,6608,2024-10-15 11:00:00+00:00,2024-10-15 12:00:00+00:00,149.31690327453614,149.34676665519106,149.34676665519106,149.19816078478922,3.9762,1647.1168,1647.1168,16.4712,82355.8386,-16.4712,-0.00020000000000006026,-0.01,-1.0,margin_stop,3.9761904761904763
169,EURGBP=X,short,alexg5|EURGBP|USD>CHF|bearish|continuation|support|momentum|USD:+0.0039|GBP:+0.0017|EUR:-0.0014|CAD:-0.0019|g:6630:0.83524001:0.83681002:0.83209997,momentum,continuation,support,bearish,6668,6669,2024-10-16 06:00:00+00:00,2024-10-16 07:00:00+00:00,0.8368100225925446,0.8369773845970631,0.8369773845970631,0.8361405745744706,4.0,1630.6456,1630.6456,16.3065,81532.2802,-16.3065,-0.00019999999999999044,-0.01,-1.0,margin_stop,4.0
170,USDCAD=X,long,alexg5|USDCAD|USD>GBP|bullish|bounce|support|rejection|USD:+0.0023|JPY:+0.0015|CAD:+0.0008|AUD:-0.0002|g:6722:1.37644994:1.37591493:1.37751997,rejection,bounce,support,bullish,6723,6724,2024-10-17 05:00:00+00:00,2024-10-17 06:00:00+00:00,1.3759149312973022,1.3770222152182037,1.3756397483110427,1.3770222152182037,4.0238,1614.3391,1614.3391,16.1434,80716.9574,64.9579,0.0008047619047620958,0.04023809523810479,4.023809523810479,take_profit,4.023809523809524
171,USDCHF=X,short,alexg5|USDCHF|CHF>USD|bearish|continuation|support|momentum|CHF:+0.0025|JPY:+0.0022|NZD:+0.0019|AUD:+0.0015|g:6716:0.86390001:0.86511001:0.86148000,momentum,continuation,support,bearish,6718,6719,2024-10-21 00:00:00+00:00,2024-10-21 01:00:00+00:00,0.8651100099086761,0.8652830319106579,0.8652830319106579,0.8644259694357249,3.9535,1679.2971,1679.2971,16.793,83964.854,-16.793,-0.00020000000000004107,-0.01,-1.0,margin_stop,3.9534883720930236
172,GBPJPY=X,long,alexg5|GBPJPY|USD>AUD|bullish|bounce|support|rejection|USD:+0.0033|EUR:+0.0026|CHF:+0.0002|CAD:-0.0003|g:6803:197.30099487:196.73448944:198.43400574,rejection,bounce,support,bullish,6806,6807,2024-10-24 04:00:00+00:00,2024-10-24 05:00:00+00:00,196.73448944091797,196.89096198833374,196.6951425430298,196.89096198833374,3.9767,1662.5041,1662.5041,16.625,83125.2055,66.1135,0.0007953488372091708,0.03976744186045854,3.9767441860458534,take_profit,3.976744186046512
173,AUDUSD=X,long,alexg5|AUDUSD|JPY>CAD|bullish|bounce|support|rejection|JPY:+0.0020|GBP:+0.0009|EUR:+0.0006|CHF:+0.0001|g:6860:0.66365808:0.66233146:0.66631132,rejection,bounce,support,bullish,6863,6864,2024-10-25 03:00:00+00:00,2024-10-25 04:00:00+00:00,0.6623314619064331,0.6621989956140518,0.6621989956140518,0.6628492846857418,3.9091,1728.6176,1728.6176,17.2862,86430.8822,-17.2862,-0.00019999999999999543,-0.01,-1.0,margin_stop,3.9090909090909087
174,USDJPY=X,long,alexg5|USDJPY|GBP>AUD|bullish|continuation|resistance|momentum|GBP:+0.0012|CHF:+0.0011|CAD:+0.0008|NZD:+0.0006|g:6840:153.39500427:153.15150452:153.88200378,momentum,continuation,resistance,bullish,6846,6847,2024-10-29 14:00:00+00:00,2024-10-29 15:00:00+00:00,153.15150451660156,153.27193729060775,153.12087421569825,153.27193729060775,3.9318,1711.3315,1711.3315,17.1133,85566.5734,67.2864,0.000786363636363331,0.03931818181816655,3.931818181816655,take_profit,3.931818181818182
175,AUDUSD=X,long,alexg5|AUDUSD|AUD>GBP|bullish|bounce|support|bullish_engulfing|AUD:+0.0051|EUR:+0.0036|NZD:+0.0033|JPY:+0.0026|g:6959:0.65772164:0.65746185:0.65824121,bullish_engulfing,bounce,support,bullish,6960,6961,2024-10-31 06:00:00+00:00,2024-10-31 07:00:00+00:00,0.6574618518352509,0.6573303594648838,0.6573303594648838,0.65797028900067,3.8667,1778.6179,1778.6179,17.7862,88930.8955,-17.7862,-0.0001999999999999627,-0.01,-1.0,margin_stop,3.8666666666666663
176,USDJPY=X,short,alexg5|USDJPY|JPY>GBP|bearish|continuation|support|momentum|JPY:+0.0072|AUD:+0.0030|CHF:+0.0021|NZD:+0.0014|g:6886:152.17100525:152.48350525:151.54600525,momentum,continuation,support,bearish,6887,6888,2024-10-31 07:00:00+00:00,2024-10-31 08:00:00+00:00,152.48350524902344,152.3649069671631,152.51400195007324,152.3649069671631,3.8889,1760.8317,1760.8317,17.6083,88041.5866,68.4768,0.0007777777777776317,0.03888888888888158,3.8888888888881588,take_profit,3.8888888888888893
177,EURJPY=X,short,alexg5|EURJPY|JPY>GBP|bearish|continuation|support|momentum|JPY:+0.0072|AUD:+0.0030|CHF:+0.0021|NZD:+0.0014|g:6927:165.13499451:165.55499268:164.29499817,momentum,continuation,support,bearish,6928,6929,2024-10-31 07:00:00+00:00,2024-10-31 08:00:00+00:00,165.55499267578125,165.42622768147783,165.58810367431641,165.42622768147783,3.8889,1743.2234,1760.8317,17.4322,87161.1707,67.792,0.0007777777777780103,0.03888888888890051,3.888888888890051,take_profit,3.8888888888888893
178,USDCHF=X,short,alexg5|USDCHF|JPY>USD|bearish|continuation|support|momentum|JPY:+0.0085|CHF:+0.0053|NZD:+0.0026|AUD:+0.0020|g:7059:0.87154001:0.87444156:0.86535001,momentum,continuation,support,bearish,7065,7066,2024-11-08 15:00:00+00:00,2024-11-08 16:00:00+00:00,0.8744415649771691,0.8746164532901645,0.8746164532901645,0.8737829430324843,3.766,1897.1005,1897.1005,18.971,94855.0271,-18.971,-0.00019999999999995165,-0.01,-1.0,margin_stop,3.765957446808511
179,EURJPY=X,long,alexg5|EURJPY|EUR>GBP|bullish|continuation|resistance|momentum|EUR:+0.0051|USD:+0.0021|CAD:+0.0006|CHF:-0.0019|g:7145:164.68400574:164.22931319:165.85800171,momentum,continuation,resistance,bullish,7148,7149,2024-11-13 14:00:00+00:00,2024-11-13 15:00:00+00:00,164.2293131866455,164.19646732400818,164.19646732400818,164.35370815578256,3.7872,1878.1295,1878.1295,18.7813,93906.4769,-18.7813,-0.0001999999999999218,-0.01,-1.0,margin_stop,3.787234042553192
180,EURUSD=X,long,alexg5|EURUSD|EUR>CAD|bullish|continuation|resistance|momentum|EUR:+0.0024|JPY:+0.0019|NZD:+0.0006|CHF:+0.0006|g:7189:1.05719423:1.05446322:1.06678045,momentum,continuation,resistance,bullish,7195,7196,2024-11-15 14:00:00+00:00,2024-11-15 15:00:00+00:00,1.0544632210731506,1.054252328428936,1.054252328428936,1.0552664079521807,3.8085,1859.3482,1859.3482,18.5935,92967.4121,-18.5935,-0.00019999999999996065,-0.01,-1.0,margin_stop,3.8085106382978724
181,NZDUSD=X,long,alexg5|NZDUSD|EUR>CAD|bullish|bounce|support|bullish_engulfing|EUR:+0.0012|NZD:+0.0006|USD:+0.0005|AUD:+0.0000|g:7213:0.58651024:0.58563042:0.58826989,bullish_engulfing,bounce,support,bullish,7221,7222,2024-11-15 14:00:00+00:00,2024-11-15 15:00:00+00:00,0.5856304168701172,0.5855132907867432,0.5855132907867432,0.5860764928046692,3.8085,1840.7548,1859.3482,18.4075,92037.738,-18.4075,-0.00019999999999995542,-0.01,-1.0,margin_stop,3.8085106382978724
182,EURUSD=X,long,alexg5|EURUSD|AUD>USD|bullish|continuation|resistance|momentum|AUD:+0.0056|CHF:+0.0045|EUR:+0.0035|CAD:+0.0035|g:7220:1.05876124:1.05490738:1.06678045,momentum,continuation,resistance,bullish,7237,7238,2024-11-19 09:00:00+00:00,2024-11-19 10:00:00+00:00,1.0549073776006699,1.0557198807298,1.0546963961251499,1.0557198807298,3.8511,1822.3472,1822.3472,18.2235,91117.3606,70.1798,0.000770212765956918,0.0385106382978459,3.8510638297845907,take_profit,3.851063829787234
183,USDJPY=X,short,alexg5|USDJPY|JPY>USD|bearish|continuation|support|momentum|JPY:+0.0087|NZD:+0.0078|AUD:+0.0060|CHF:+0.0057|g:7199:153.47099304:153.86299133:152.68699646,momentum,continuation,support,bearish,7200,7201,2024-11-19 14:00:00+00:00,2024-11-19 15:00:00+00:00,153.8629913330078,153.8937639312744,153.8937639312744,153.74631189791364,3.7917,1892.527,1892.527,18.9253,94626.3483,-18.9253,-0.0001999999999999527,-0.010000000000000002,-1.0,margin_stop,3.7916666666666665
184,AUDUSD=X,short,alexg5|AUDUSD|GBP>JPY|bearish|continuation|support|momentum|GBP:+0.0066|EUR:+0.0025|CAD:+0.0019|USD:+0.0019|g:7297:0.65046573:0.65159991:0.64819735,momentum,continuation,support,bearish,7311,7312,2024-11-21 00:00:00+00:00,2024-11-21 01:00:00+00:00,0.6515999138355255,0.6517302338182926,0.6517302338182926,0.6511030689012258,3.8125,1873.6017,1873.6017,18.736,93680.0848,-18.736,-0.00020000000000004633,-0.01,-1.0,margin_stop,3.8125
185,GBPJPY=X,long,alexg5|GBPJPY|USD>NZD|bullish|bounce|support|rejection|USD:+0.0037|GBP:+0.0001|JPY:-0.0008|CAD:-0.0009|g:7275:196.51400757:196.18948758:197.82400513,rejection,bounce,support,bullish,7276,7277,2024-11-21 00:00:00+00:00,2024-11-21 01:00:00+00:00,196.1894875793457,196.15024968182982,196.15024968182982,196.33908206362497,3.8125,1854.8657,1873.6017,18.5487,92743.284,-18.5487,-0.00020000000000002947,-0.01,-1.0,margin_stop,3.8125
186,USDCHF=X,long,alexg5|USDCHF|USD>NZD|bullish|bounce|support|rejection|USD:+0.0028|JPY:+0.0009|GBP:-0.0004|CHF:-0.0009|g:7264:0.88336998:0.88287997:0.88435000,rejection,bounce,support,bullish,7265,7266,2024-11-21 02:00:00+00:00,2024-11-21 03:00:00+00:00,0.8828799724578857,0.8827033964633941,0.8827033964633941,0.8835605257699888,3.8542,1836.317,1836.317,18.3632,91815.8511,-18.3632,-0.00020000000000003983,-0.01,-1.0,margin_stop,3.8541666666666665
187,AUDUSD=X,short,alexg5|AUDUSD|JPY>EUR|bearish|continuation|support|momentum|JPY:+0.0109|CHF:+0.0015|CAD:+0.0004|USD:+0.0001|g:7320:0.65096110:0.65234298:0.64819735,momentum,continuation,support,bearish,7322,7323,2024-11-21 11:00:00+00:00,2024-11-21 12:00:00+00:00,0.6523429751396179,0.6524734437346458,0.6524734437346458,0.651837409333885,3.875,1817.9539,1817.9539,18.1795,90897.6926,-18.1795,-0.0001999999999998949,-0.01,-1.0,margin_stop,3.875
188,USDCHF=X,long,alexg5|USDCHF|JPY>CHF|bullish|continuation|resistance|bullish_engulfing|JPY:+0.0024|AUD:+0.0021|NZD:+0.0021|CAD:+0.0008|g:7317:0.89124000:0.88947877:0.89574999,bullish_engulfing,continuation,resistance,bullish,7319,7320,2024-11-25 09:00:00+00:00,2024-11-25 10:00:00+00:00,0.889478771328926,0.8893008755746603,0.8893008755746603,0.890171823538253,3.8958,1799.7743,1799.7743,17.9977,89988.7157,-17.9977,-0.00019999999999995417,-0.01,-1.0,margin_stop,3.895833333333333
189,GBPUSD=X,short,alexg5|GBPUSD|JPY>CHF|bearish|continuation|support|momentum|JPY:+0.0024|AUD:+0.0021|NZD:+0.0021|CAD:+0.0008|g:7330:1.25740302:1.26124285:1.24882925,momentum,continuation,support,bearish,7337,7338,2024-11-25 14:00:00+00:00,2024-11-25 15:00:00+00:00,1.261242849946022,1.260254876380231,1.2614950985160112,1.260254876380231,3.9167,1781.7766,1781.7766,17.8178,89088.8285,69.7862,0.0007833333333332497,0.039166666666662485,3.916666666666248,take_profit,3.916666666666667
190,AUDUSD=X,long,alexg5|AUDUSD|EUR>USD|bullish|continuation|resistance|momentum|EUR:+0.0078|NZD:+0.0047|AUD:+0.0044|CHF:+0.0037|g:7371:0.65258819:0.65161431:0.65453595,momentum,continuation,resistance,bullish,7372,7373,2024-11-25 14:00:00+00:00,2024-11-25 15:00:00+00:00,0.6516143083572388,0.6514839854955673,0.6514839854955673,0.652124739565452,3.9167,1763.9588,1781.7766,17.6396,88197.9402,-17.6396,-0.0002000000000000379,-0.01,-1.0,margin_stop,3.916666666666667
191,USDCHF=X,short,alexg5|USDCHF|CHF>USD|bearish|continuation|support|momentum|CHF:+0.0089|EUR:+0.0059|NZD:+0.0033|AUD:+0.0003|g:7328:0.88551998:0.88733497:0.88189000,momentum,continuation,support,bearish,7333,7334,2024-11-25 23:00:00+00:00,2024-11-26 00:00:00+00:00,0.8873349726200104,0.8875124396145344,0.8875124396145344,0.886646835294305,3.8776,1833.9232,1833.9232,18.3392,91696.1616,-18.3392,-0.00020000000000003563,-0.01,-1.0,margin_stop,3.8775510204081627
192,USDCAD=X,long,alexg5|USDCAD|JPY>CAD|bullish|continuation|resistance|momentum|JPY:+0.0048|USD:+0.0033|CHF:+0.0004|GBP:-0.0026|g:7396:1.41162002:1.40855503:1.41775000,momentum,continuation,resistance,bullish,7397,7398,2024-11-26 14:00:00+00:00,2024-11-26 15:00:00+00:00,1.408555030822754,1.4082733198165893,1.4082733198165893,1.409653128826375,3.898,1815.584,1815.584,18.1558,90779.2,-18.1558,-0.00020000000000002546,-0.01,-1.0,margin_stop,3.8979591836734695
193,GBPUSD=X,short,alexg5|GBPUSD|JPY>AUD|bearish|continuation|support|momentum|JPY:+0.0053|USD:+0.0010|CHF:-0.0002|EUR:-0.0013|g:7363:1.25426447:1.25698209:1.24882925,momentum,continuation,support,bearish,7369,7370,2024-11-26 22:00:00+00:00,2024-11-26 23:00:00+00:00,1.2569820880889893,1.257233484506607,1.257233484506607,1.255997024575058,3.9184,1797.4282,1797.4282,17.9743,89871.408,-17.9743,-0.00020000000000003674,-0.01,-1.0,margin_stop,3.918367346938776
194,NZDUSD=X,short,alexg5|NZDUSD|GBP>JPY|bearish|bounce|resistance|bearish_engulfing|GBP:+0.0020|CAD:+0.0012|USD:+0.0006|AUD:+0.0003|g:7442:0.58903223:0.58996840:0.58671677,bearish_engulfing,bounce,resistance,bearish,7445,7446,2024-11-29 00:00:00+00:00,2024-11-29 01:00:00+00:00,0.5899684024453163,0.5900863961258054,0.5900863961258054,0.5895036518262473,3.9388,1779.4539,1779.4539,17.7945,88972.6939,-17.7945,-0.0001999999999999553,-0.01,-1.0,margin_stop,3.9387755102040813
195,GBPUSD=X,long,alexg5|GBPUSD|JPY>USD|bullish|continuation|resistance|momentum|JPY:+0.0111|NZD:+0.0053|AUD:+0.0030|CHF:+0.0022|g:7436:1.27224839:1.27093452:1.27487612,momentum,continuation,resistance,bullish,7442,7443,2024-12-02 00:00:00+00:00,2024-12-02 01:00:00+00:00,1.270934522151947,1.2706803352475167,1.2706803352475167,1.2719408947939774,3.9592,1761.6593,1761.6593,17.6166,88082.9669,-17.6166,-0.00019999999999997177,-0.01,-1.0,margin_stop,3.9591836734693877
196,EURUSD=X,short,alexg5|EURUSD|JPY>CHF|bearish|bounce|resistance|bearish_engulfing|JPY:+0.0053|USD:+0.0025|CAD:-0.0014|EUR:-0.0033|g:7470:1.04887772:1.05003035:1.04657245,bearish_engulfing,bounce,resistance,bearish,7473,7474,2024-12-03 07:00:00+00:00,2024-12-03 08:00:00+00:00,1.0500303506851196,1.0502403567552567,1.0502403567552567,1.0491946122427374,3.9796,1744.0427,1744.0427,17.4404,87202.1373,-17.4404,-0.00020000000000007544,-0.01,-1.0,margin_stop,3.979591836734694
197,AUDUSD=X,short,alexg5|AUDUSD|USD>CHF|bearish|continuation|support|momentum|USD:+0.0038|JPY:+0.0022|GBP:-0.0003|CAD:-0.0030|g:7489:0.64787823:0.64997384:0.64368701,momentum,continuation,support,bearish,7509,7510,2024-12-03 08:00:00+00:00,2024-12-03 09:00:00+00:00,0.6499738395214081,0.6501038342893124,0.6501038342893124,0.6494538604497908,4.0,1726.6023,1726.6023,17.266,86330.1159,-17.266,-0.00020000000000005576,-0.01,-1.0,margin_stop,4.0
198,AUDUSD=X,short,alexg5|AUDUSD|CHF>AUD|bearish|bounce|resistance|bearish_engulfing|CHF:+0.0036|GBP:+0.0030|EUR:+0.0013|USD:+0.0005|g:7549:0.64233911:0.64305541:0.64090651,bearish_engulfing,bounce,resistance,bearish,7550,7551,2024-12-05 01:00:00+00:00,2024-12-05 02:00:00+00:00,0.6430554091930389,0.6431840202748775,0.6431840202748775,0.6425383401497287,4.0204,1709.3363,1709.3363,17.0934,85466.8147,-17.0934,-0.0001999999999999757,-0.01,-1.0,margin_stop,4.020408163265306
199,GBPJPY=X,long,alexg5|GBPJPY|NZD>JPY|bullish|bounce|support|rejection|NZD:+0.0047|GBP:+0.0041|CHF:+0.0038|AUD:+0.0031|g:7517:191.00199890:190.87599945:191.25399780,rejection,bounce,support,bullish,7519,7520,2024-12-05 05:00:00+00:00,2024-12-05 06:00:00+00:00,190.8759994506836,190.83782425079346,190.83782425079346,191.0302584216682,4.0408,1692.2429,1692.2429,16.9224,84612.1466,-16.9224,-0.0001999999999999838,-0.01,-1.0,margin_stop,4.040816326530612
200,EURJPY=X,short,alexg5|EURJPY|USD>NZD|bearish|continuation|support|momentum|USD:+0.0047|JPY:+0.0014|GBP:-0.0005|CHF:-0.0019|g:7565:158.02799988:158.26450348:157.55499268,momentum,continuation,support,bearish,7568,7569,2024-12-09 06:00:00+00:00,2024-12-09 07:00:00+00:00,158.2645034790039,158.2961563796997,158.2961563796997,158.13595394352504,4.0612,1675.3205,1675.3205,16.7532,83766.0251,-16.7532,-0.00020000000000001725,-0.01,-1.0,margin_stop,4.061224489795918
201,USDJPY=X,short,alexg5|USDJPY|JPY>CAD|bearish|continuation|support|momentum|JPY:+0.0051|CHF:+0.0022|GBP:+0.0015|USD:+0.0005|g:7677:153.26699829:153.57526407:151.94700623,momentum,continuation,support,bearish,7681,7682,2024-12-17 21:00:00+00:00,2024-12-17 22:00:00+00:00,153.5752640686035,153.44989650609853,153.60597912141722,153.44989650609853,4.0816,1658.5673,1658.5673,16.5857,82928.3649,67.6966,0.0008163265306122069,0.04081632653061035,4.0816326530610345,take_profit,4.081632653061225
202,EURJPY=X,short,alexg5|EURJPY|JPY>AUD|bearish|continuation|support|three_black_crows|JPY:+0.0044|CHF:+0.0024|USD:+0.0008|GBP:+0.0006|g:7734:161.05700684:161.33105518:159.41299438,three_black_crows,continuation,support,bearish,7736,7737,2024-12-18 07:00:00+00:00,2024-12-18 08:00:00+00:00,161.33105517578124,161.2013450074199,161.3633213868164,161.2013450074199,4.02,1726.2639,1726.2639,17.2626,86313.1961,69.3958,0.0008040000000001739,0.040200000000008694,4.02000000000087,take_profit,4.02
203,USDCAD=X,long,alexg5|USDCAD|GBP>JPY|bullish|continuation|resistance|momentum|GBP:+0.0021|EUR:+0.0015|USD:+0.0011|NZD:+0.0003|g:7848:1.44313002:1.44134003:1.44670999,momentum,continuation,resistance,bullish,7849,7850,2024-12-23 14:00:00+00:00,2024-12-23 15:00:00+00:00,1.4413400292396545,1.4410517612338067,1.4410517612338067,1.4424817966353654,3.9608,1795.6597,1795.6597,17.9566,89782.9866,-17.9566,-0.00019999999999991102,-0.01,-1.0,margin_stop,3.9607843137254903
204,USDCAD=X,long,alexg5|USDCAD|USD>CHF|bullish|bounce|support|rejection|USD:+0.0035|JPY:-0.0006|GBP:-0.0011|CAD:-0.0017|g:7862:1.43826997:1.43755496:1.43970001,rejection,bounce,support,bullish,7863,7866,2024-12-24 04:00:00+00:00,2024-12-24 07:00:00+00:00,1.437554955482483,1.4372674444913864,1.4372674444913864,1.4386993619764552,3.9804,1777.7031,1777.7031,17.777,88885.1567,-17.777,-0.00019999999999998394,-0.01,-1.0,margin_stop,3.9803921568627447
205,AUDUSD=X,short,alexg5|AUDUSD|USD>CHF|bearish|continuation|support|momentum|USD:+0.0040|JPY:-0.0007|EUR:-0.0015|GBP:-0.0017|g:7860:0.62325877:0.62483564:0.62010503,momentum,continuation,support,bearish,7864,7865,2024-12-24 06:00:00+00:00,2024-12-24 07:00:00+00:00,0.6248356401920319,0.6249606073200703,0.6249606073200703,0.624338222015722,3.9804,1759.9261,1777.7031,17.5993,87996.3052,-17.5993,-0.00020000000000006113,-0.01,-1.0,margin_stop,3.9803921568627447
206,GBPUSD=X,short,alexg5|GBPUSD|USD>CHF|bearish|bounce|resistance|rejection|USD:+0.0020|CAD:+0.0004|JPY:-0.0006|NZD:-0.0006|g:7830:1.25327420:1.25586393:1.24758291,rejection,bounce,resistance,bearish,7835,7836,2024-12-24 12:00:00+00:00,2024-12-24 13:00:00+00:00,1.2558639318943023,1.256115104680681,1.256115104680681,1.2548543157921916,4.0196,1742.3268,1742.3268,17.4233,87116.3421,-17.4233,-0.0001999999999999213,-0.01,-1.0,margin_stop,4.019607843137255
207,NZDUSD=X,short,alexg5|NZDUSD|GBP>JPY|bearish|continuation|support|momentum|GBP:+0.0020|CAD:+0.0019|USD:-0.0001|EUR:-0.0002|g:7864:0.56385678:0.56521660:0.56107277,momentum,continuation,support,bearish,7868,7869,2024-12-24 19:00:00+00:00,2024-12-24 20:00:00+00:00,0.5652165977358818,0.5647599913863383,0.565329641055429,0.5647599913863383,4.0392,1724.9036,1724.9036,17.249,86245.1787,69.6726,0.0008078431372550614,0.040392156862753076,4.039215686275307,take_profit,4.03921568627451
208,GBPUSD=X,short,alexg5|GBPUSD|EUR>JPY|bearish|continuation|support|momentum|EUR:+0.0034|USD:+0.0011|CHF:-0.0003|CAD:-0.0006|g:7892:1.25089121:1.25254536:1.24758291,momentum,continuation,support,bearish,7893,7894,2024-12-27 10:00:00+00:00,2024-12-27 11:00:00+00:00,1.2525453567504883,1.2527958658218383,1.2527958658218383,1.2515481379472295,3.9808,1794.5761,1794.5761,17.9458,89728.8075,-17.9458,-0.00019999999999995943,-0.01,-1.0,margin_stop,3.980769230769231
209,GBPJPY=X,long,alexg5|GBPJPY|GBP>JPY|bullish|continuation|resistance|momentum|GBP:+0.0027|EUR:+0.0021|NZD:+0.0012|CAD:+0.0001|g:7897:198.39399719:198.11699677:198.94799805,momentum,continuation,resistance,bullish,7898,7899,2024-12-27 14:00:00+00:00,2024-12-27 15:00:00+00:00,198.11699676513672,198.0773733657837,198.0773733657837,198.2754903625488,4.0,1776.6304,1776.6304,17.7663,88831.5194,-17.7663,-0.00019999999999995708,-0.01,-1.0,margin_stop,4.0
210,NZDUSD=X,long,alexg5|NZDUSD|JPY>GBP|bullish|bounce|support|rejection|JPY:+0.0095|CAD:+0.0033|NZD:-0.0003|USD:-0.0004|g:7967:0.56411123:0.56316936:0.56599498,rejection,bounce,support,bullish,7970,7971,2024-12-31 03:00:00+00:00,2024-12-31 04:00:00+00:00,0.5631693601608276,0.5630567262887954,0.5630567262887954,0.5636220616849571,4.0192,1758.8641,1758.8641,17.5886,87943.2042,-17.5886,-0.00020000000000005647,-0.01,-1.0,margin_stop,4.019230769230769
211,USDCHF=X,short,alexg5|USDCHF|NZD>USD|bearish|continuation|support|momentum|NZD:+0.0133|AUD:+0.0113|EUR:+0.0092|CHF:+0.0088|g:8002:0.90175998:0.90343997:0.89840001,momentum,continuation,support,bearish,8005,8006,2025-01-06 14:00:00+00:00,2025-01-06 15:00:00+00:00,0.9034399688243866,0.9036206568181514,0.9036206568181514,0.9027102673111056,4.0385,1741.2754,1741.2754,17.4128,87063.7722,-17.4128,-0.00019999999999992037,-0.010000000000000002,-1.0,margin_stop,4.038461538461538
